SUNName,Scene,openAbilities,openRank,manmadeAbilities,manmadeRank,naturalAbilities,closedAbilities,closedRank,naturalRank
w_wheat_field_sun_aegmgqmzbgcbokcq,wheat_field_9,3.070632805,6828,-2.873753619,1725,1.35105519,-0.771708675,859,6028
s_snowfield_sun_bnszcgxfcpqjvfny,snowfield_16,3.066190411,6827,-6.033107779,310,1.366207928,-1.942512936,247,6050
f_fairway_sun_bjwrxigxigcvpffs,fairway_36,3.065776662,6826,-5.492278683,461,1.827997352,-1.855134163,267,6536
d_desert_vegetation_sun_byfekgszgnicoyhw,desert_sand_37,3.059212295,6825,-4.788503507,778,1.40110509,-1.37097863,480,6093
r_river_sun_ahtiequbllsdanbt,river_12,3.056582493,6824,-4.23934223,1052,1.365838724,-0.985269349,700,6049
m_marsh_sun_biewsknlfkpuavdb,marsh_36,3.056452409,6823,-6.18583164,271,1.154004288,-2.292409658,169,5773
p_pasture_sun_bwrupgolhtdxdzyc,pasture_132,3.056320014,6822,-2.754465689,1799,0.962670802,1.004059346,2414,5500
i_ice_floe_sun_bsxfzquidtzapbjb,ice_floe_13,3.055107509,6821,-4.839209008,751,1.4336665,-0.594571722,1026,6144
o_ocean_sun_blfbhcsaxidtfuyz,ocean_12,3.052985501,6820,-1.001334464,2608,0.24895332,-0.802906534,824,4752
m_mountain_sun_buyxiaambrtnnfmf,mountain_122,3.036720328,6819,-4.522163946,910,4.233225097,-1.195237269,568,7028
l_lake_natural_sun_badbdepxqipklvvf,lake_natural_6,3.034839022,6818,-5.342524242,517,2.095442342,-2.733828685,104,6723
w_wheat_field_sun_araqomzkktgiaaqu,wheat_field_32,3.03440304,6817,-3.165854921,1602,1.367566154,-1.567514977,388,6051
b_badlands_sun_bqxscrgwqbslgrpt,badlands_100,3.028640625,6816,-5.534823996,450,1.193399408,-0.633318965,984,5828
i_ice_floe_sun_bbbeszkkkccpekhu,ice_floe_5,3.027592978,6815,-5.146408794,603,0.2415776,-3.064298534,67,4741
p_pond_sun_brfrtuxrznyqjizq,pond_43,3.024476066,6814,-2.760013991,1796,0.968976778,-0.786542327,843,5511
b_badlands_sun_bohrznfqrlczbtpy,badlands_85,3.018177342,6813,-5.037780495,651,2.327613316,-0.714724908,910,6838
w_wheat_field_sun_atjkrobksrovcibq,wheat_field_39,3.016169232,6812,-3.224098508,1577,-0.019698082,-1.06933378,642,4490
b_butte_sun_agjpjpxgwtfldxhf,butte_6,3.009692222,6811,-5.698130037,402,0.507308866,-2.840156708,90,5026
s_ski_slope_sun_bkpzlacwbphfaijk,ski_slope_13,3.008225695,6810,-4.041670298,1154,0.731378568,-0.930625686,734,5249
s_sandbar_sun_cpimlwoyxuicmstq,sandbar_35,3.005058902,6809,-5.859815106,361,3.128209978,-15.18269232,43,7003
p_pasture_sun_bbmhueszvdivpmyo,pasture_14,3.00037092,6808,-2.217236487,2049,1.315586981,0.218544686,1735,5985
f_field_wild_sun_bcggzfjhlbqzathe,field_wild_22,2.995544525,6807,-4.39890664,963,1.881044414,-2.79543305,97,6579
w_wheat_field_sun_abgcocxknkfvizah,wheat_field_5,2.992197153,6806,-3.490481997,1458,0.949491193,-2.603485057,120,5478
i_ice_floe_sun_bitjircrfkcolorm,ice_shelf_8,2.98862968,6805,-5.477142047,465,1.279208596,0.217984521,1732,5941
l_lake_natural_sun_bptmgamgtacktqqz,lake_natural_63,2.987664538,6804,-4.277020553,1031,1.71188855,-0.734280259,893,6429
s_snowfield_sun_bdghtxezglgfnsml,snowfield_8,2.978973193,6803,-4.667035401,829,2.436137426,-1.871462263,261,6877
f_field_cultivated_sun_buufxbcylfhnaomk,field_wild_16,2.975708098,6802,-4.085361161,1142,0.829200371,-1.519326041,411,5362
b_badlands_sun_bqhnihjztlvnothk,badlands_98,2.973406118,6801,-6.161793708,283,0.980468791,-1.662759513,335,5526
v_vineyard_sun_awnzmupkjnqadyfk,vineyard_1,2.965734393,6800,-3.945840321,1207,1.683574971,-1.951330872,242,6404
h_hayfield_sun_bxosoiicldmycyla,hayfield_28,2.965389113,6799,-4.182052766,1085,1.753584961,-1.415243838,460,6470
i_ice_shelf_sun_alnroddavydcgxwx,ice_floe_15,2.964086951,6798,-4.963533751,693,1.522151832,-1.172040792,580,6251
s_sandbar_sun_bbwdxnvfgdeiwbcr,sandbar_7,2.96346392,6797,-6.307890269,248,1.603332265,-1.076991784,639,6333
h_hill_sun_bjnnbzeifsofrhyt,hill_5,2.963451291,6796,-4.880337937,729,2.286636085,-1.350064534,491,6816
m_mountain_snowy_sun_bidrglluxfbudloq,mountain_10,2.959708055,6795,-4.647404295,845,1.163368904,-0.226734891,1343,5789
i_ice_shelf_sun_apejurveohmhobmt,ice_shelf_16,2.95575781,6794,-21.76146549,12,0.644096367,-1.178259369,577,5166
f_fairway_sun_bjtpkpfedqpwqoxg,fairway_35,2.954834365,6793,-4.031154429,1166,0.848321328,-1.147048512,597,5381
b_beach_sun_boeubwnbfrfqdcwi,beach_43,2.953718951,6792,-4.135775543,1108,1.65919467,-0.751776719,875,6383
b_beach_sun_brsbgwgvkjendjag,beach_54,2.953005721,6791,-5.945187184,338,1.337760624,-0.388655917,1209,6008
g_golf_course_sun_btsqfalwsqicirdz,golf_course_119,2.949316463,6790,-3.60492986,1391,0.438070341,-2.022192087,227,4945
b_badlands_sun_byapwpssjeemastl,badlands_129,2.943864447,6789,-2.883867157,1720,0.836511327,-0.743051714,883,5365
s_ski_slope_sun_buouevebdbjdiuhv,ski_slope_30,2.943742968,6788,-7.255039528,113,0.949840924,-1.05669987,653,5481
p_pasture_sun_anazmlmqefdjgvwg,pasture_2,2.939676432,6787,-3.571721209,1408,1.69790446,-0.662033931,955,6417
h_hayfield_sun_boxhpekvemzuotrn,hayfield_21,2.937610415,6786,-2.097604696,2114,0.885838994,-0.470982376,1128,5423
i_ice_shelf_sun_balltyvjhbzhkmvg,ice_floe_18,2.935736942,6785,-7.496848288,92,1.236940564,-0.885108095,763,5894
f_field_wild_sun_biwvorcmzllmlniq,field_wild_26,2.932259081,6784,-4.312514769,1010,0.919047188,-1.679576987,327,5449
f_field_cultivated_sun_brqmslcqsfjaiztu,field_cultivated_15,2.932226484,6783,-3.426274979,1497,0.744001181,-1.7816202,293,5260
r_river_sun_aiteauusijphkeiy,river_13,2.923341033,6782,-5.075027007,634,2.197277059,-1.157781997,590,6779
o_orchard_sun_bdnmquxtaldwrydm,orchard_68,2.922189092,6781,-2.9634479,1671,1.549085765,-0.206031698,1362,6277
f_fairway_sun_btmxgamptucyphpk,fairway_63,2.917074398,6780,-3.311601982,1536,0.276079416,-1.141496186,606,4779
p_pasture_sun_bqeknezfpkljzlbr,pasture_108,2.912134921,6779,-4.276812224,1032,1.553773853,-0.446005191,1150,6282
s_sandbar_sun_cjjjphyiodovbwdc,sandbar_29,2.898932576,6778,-4.090361501,1137,0.188053849,-1.239286321,545,4685
f_field_cultivated_sun_bklaudyttzhgbzir,field_wild_9,2.897301148,6777,-5.105269316,620,1.209841717,-1.595323904,372,5850
o_ocean_sun_acviddvmsaqumvnb,ocean_2,2.897149113,6776,-2.734315248,1803,0.809396503,-0.848830673,790,5331
g_golf_course_sun_blgvrapnatkyayzb,golf_course_113,2.896779687,6775,-2.363307704,1982,1.065990266,-0.889295623,761,5653
l_lake_natural_sun_bebktgrvrvzctteg,lake_natural_19,2.888275729,6774,-4.292294376,1024,1.586098458,-16.22051289,28,6312
f_field_cultivated_sun_biooeoxxpwzatfxn,field_wild_8,2.88649138,6773,-6.217320561,261,2.001941015,-15.45859077,38,6671
k_kasbah_sun_atpcfhdmzepdvrtj,kasbah_32,2.885979282,6772,0.027148283,3466,-0.169820173,0.665863377,2102,4360
g_golf_course_sun_arakhminhdzrotxv,golf_course_68,2.882497445,6771,-2.865200176,1731,0.958283835,-1.13960899,607,5494
i_islet_sun_asujuffhjtzymwfl,islet_10,2.881030987,6770,-5.15502703,597,2.306337859,-0.849240481,789,6824
c_canal_natural_sun_bpqlmzoacpwdeymk,canal_natural_20,2.878406591,6769,-2.77036908,1791,1.170979028,-0.14059318,1414,5800
o_orchard_sun_apsobdybiwshtjia,orchard_39,2.877852339,6768,-3.812410873,1275,0.880333311,-1.148845989,593,5415
v_valley_sun_bezqrlavdwfqryma,valley_8,2.874457094,6767,-4.190386589,1076,1.727273241,-1.518477385,412,6444
h_highway_sun_btykvebkitpmjidl,highway_199,2.874148488,6766,0.490109351,4133,-1.54062147,1.375532907,2749,3266
h_hayfield_sun_bwwazmltcwbhvqsh,hayfield_27,2.870980974,6765,-3.440737484,1486,2.408427576,-2.086085358,208,6867
g_golf_course_sun_atvttihupkekrxgr,golf_course_78,2.867474639,6764,-2.201811089,2061,1.072698988,-0.88374298,766,5664
s_sandbar_sun_bbunnpvvlxeqhnyg,sandbar_6,2.86467612,6763,-6.866227196,153,1.833575019,-17.15980393,11,6544
p_pasture_sun_bapxsulexojpepyd,pasture_7,2.86192057,6762,-3.785595693,1292,0.390384267,-0.545831475,1066,4882
p_pasture_sun_bxquctnaduoyrbgc,pasture_140,2.861435029,6761,-3.966593965,1196,1.363932865,-1.329109693,499,6045
w_wheat_field_sun_athdsakiiookwrno,wheat_field_38,2.855221614,6760,-4.118474141,1122,1.73240021,-0.795928408,834,6446
s_sandbar_sun_bzmkcuoqpelxnldo,sandbar_17,2.851182275,6759,-3.546093892,1421,1.597827858,-3.078878007,66,6328
i_islet_sun_btycdauqwlpjrezt,islet_17,2.84979189,6758,-5.674705256,409,2.602530546,-1.735005071,309,6928
m_mountain_sun_bnpxbpghicuedzuh,mountain_86,2.847602894,6757,-5.695500871,404,2.344574323,-0.142869514,1411,6844
m_mountain_sun_bdqihcjkolhssvwi,mountain_56,2.847356114,6756,-20.47632699,33,1.158063542,-1.312728179,510,5780
s_sandbar_sun_cylonnsdwwgttash,sandbar_43,2.844260641,6755,-6.485723372,216,0.297742743,-28.29773625,6,4793
i_ice_shelf_sun_bxmjqvfmldoeibvy,iceberg_1,2.843552849,6754,-5.576534468,433,1.5515945,-3.373653407,55,6281
p_pond_sun_beemyeznuptwvija,pond_11,2.84242251,6753,-2.858150637,1738,1.898405133,-0.593014711,1028,6598
b_badlands_sun_bsqhourzrglgtncr,badlands_106,2.841477764,6752,-4.500891039,918,1.950437897,-0.770427795,860,6644
f_field_cultivated_sun_bajsxjtzvevsuqtx,field_wild_1,2.839682265,6751,-4.498035524,919,2.127622679,-2.664977818,111,6747
b_beach_sun_baqyneqrzuktjznj,beach_4,2.830766229,6750,-4.920688084,711,2.351865806,-0.750543557,877,6846
g_golf_course_sun_blgvukkmafelywhg,golf_course_114,2.829228216,6749,-3.912373615,1229,1.471447314,-1.072283223,640,6190
m_mountain_sun_bywhnbwhctljokav,mountain_147,2.828895541,6748,-4.65117763,843,2.845496319,-0.363511188,1222,6974
f_fairway_sun_bzsaltswkspwgixi,fairway_82,2.822747549,6747,-3.633719808,1379,1.034344085,-0.180307539,1381,5598
f_fairway_sun_bbkrinncmvljylmc,fairway_3,2.819917132,6746,-2.726897409,1810,1.246868346,-1.848007519,269,5898
g_golf_course_sun_aogurmvyvbrumjot,golf_course_61,2.817790229,6745,-3.445869968,1481,1.029279286,-0.769226445,861,5594
s_ski_lodge_sun_bqmmfqzvypcqdbgz,ski_resort_1,2.809493589,6744,-1.749347984,2266,0.692983999,-0.858504835,782,5215
g_golf_course_sun_ajeeojpddncrhurl,golf_course_33,2.808182935,6743,-3.063498081,1635,0.631945361,-1.29895685,514,5154
l_lake_natural_sun_bodvtkwaumdundwn,lake_natural_55,2.807536305,6742,-5.391189786,499,1.440383974,-2.604721491,119,6152
m_mountain_sun_bxxitpajrnohgfhv,mountain_142,2.8008304,6741,-3.050180952,1638,1.491009068,-1.038705631,662,6216
h_highway_sun_bkoitvmhsmnnitcq,highway_117,2.799864154,6740,-1.156352708,2528,-0.15745416,-0.737186823,891,4370
f_fairway_sun_bvclzxwdzkaixqjc,fairway_68,2.799139386,6739,-1.551981763,2342,0.007798021,-0.689641161,933,4524
m_mountain_sun_bxvuvsbvefpfhoor,mountain_140,2.796681416,6738,-4.355066798,989,1.214797757,-0.073329242,1472,5859
l_lake_natural_sun_bbqisxqqlyenmrkw,lake_natural_13,2.794897677,6737,-4.102780245,1130,4.323562976,-0.015591442,1529,7029
f_fairway_sun_bdzmofryyuzhbepl,fairway_14,2.794173137,6736,-3.926440666,1222,1.048562531,-3.473732476,51,5617
s_snowfield_sun_abwzfufljodrfngw,snowfield_1,2.793373667,6735,-5.460051113,468,2.009710385,-1.843973063,271,6675
w_windmill_sun_bjispwmpscremwru,wind_farm_1,2.790570829,6734,-1.8489483,2216,0.679840315,-1.597925347,370,5201
m_mountain_sun_bntabmgdoxtouwyl,mountain_88,2.790299648,6733,-3.867914001,1251,2.541873651,-2.074220965,209,6915
v_valley_sun_bazpeawipcmpzqru,valley_2,2.788847934,6732,-0.784641354,2734,0.212849977,-1.171512874,581,4711
s_snowfield_sun_brblaorihfgkheyj,snowfield_20,2.78771268,6731,-34.11419151,1,1.55500738,-0.66730785,950,6283
m_mountain_sun_bwlbzhpihnvauvfe,mountain_131,2.787225583,6730,-20.23218603,42,1.970461752,-1.066770643,646,6658
h_highway_sun_acjigxjvgcqwbcsy,highway_4,2.783825743,6729,0.208032219,3701,-0.822620398,0.144653171,1676,3840
b_butte_sun_awrdjhjthzfsgxsv,butte_25,2.781907202,6728,-5.674109846,410,0.700435866,-0.550702756,1060,5227
s_sandbar_sun_bbibnwardiemgmhi,sandbar_4,2.779510445,6727,-5.352924633,512,1.076876344,-17.28058311,9,5673
m_mountain_snowy_sun_baammogrljwnewgp,mountain_1,2.779213198,6726,-6.059862926,308,1.288034527,-1.805777607,286,5951
g_golf_course_sun_acjdaxsjxavxzeoj,golf_course_10,2.778583347,6725,-1.745042201,2272,0.691973062,-1.149118495,592,5213
f_field_cultivated_sun_bhttlhbqrbkqrozl,field_cultivated_8,2.778500297,6724,-4.033210956,1164,0.343360307,-2.621016268,118,4839
l_lake_natural_sun_bjxdphzvdvbuzsro,lake_natural_38,2.775018734,6723,-2.247062905,2028,0.98260544,0.627321791,2074,5529
f_fairway_sun_bpaxvwendkkxoteh,fairway_49,2.774849798,6722,-2.522814464,1896,0.949531166,-0.056856941,1492,5479
v_valley_sun_biwcvdiwnfimbtls,valley_10,2.772503581,6721,-2.115508668,2104,1.522542523,0.028169617,1565,6252
f_field_wild_sun_bsyofgkkvqjlirwa,field_cultivated_35,2.76605611,6720,-4.138181233,1106,0.688254007,0.858006354,2279,5209
b_beach_sun_bqewsecdzpggtist,beach_49,2.765687867,6719,-2.775886325,1789,13.69673172,-1.208033776,559,7032
h_highway_sun_bjsolqytnpsljhfa,highway_111,2.763016817,6718,-0.961406367,2623,-0.654474765,-1.21027109,557,3965
b_badlands_sun_bpzavdyipbuhavud,badlands_95,2.761918499,6717,-3.282599356,1551,0.58640108,-1.229816003,549,5114
m_mountain_snowy_sun_brwzakozomvogcuv,mountain_25,2.76059678,6716,-3.19125067,1585,0.97131356,-1.684447,324,5518
h_hayfield_sun_baoueubuomzabsfr,hayfield_3,2.759711106,6715,-3.242742644,1571,2.116376094,-1.335732581,494,6740
b_beach_sun_bpmbdmtauglednvv,beach_48,2.758413659,6714,-6.176750771,276,3.764159678,-2.025127459,225,7025
m_marsh_sun_aemjumgaexltpzgy,marsh_6,2.754878449,6713,-4.376954879,978,1.083669719,-2.318002598,166,5684
p_putting_green_sun_bbsbxeucuzdgdtsj,putting_green_2,2.754363837,6712,-2.021336303,2140,-0.217626632,0.175307164,1692,4328
l_lake_natural_sun_blnptwampghvwqdq,lake_natural_45,2.752362621,6711,-2.904653197,1709,1.230918005,-1.951201184,243,5884
m_marsh_sun_aswgpuhmnqnzcvta,marsh_21,2.749211788,6710,-5.212574491,574,1.60082673,-1.069444935,641,6330
o_orchard_sun_amzmawngyvlefprx,orchard_32,2.749108132,6709,-4.433262754,946,2.119504319,0.919104891,2335,6741
w_waterfall_block_sun_bxbqnskmvvidhmcj,waterfall_block_5,2.74423902,6708,-5.007899107,668,1.035038468,0.703235779,2128,5601
b_badlands_sun_bmvobhbjdjfhtuzw,badlands_77,2.743052884,6707,-5.916838747,342,1.305847267,-0.772938024,858,5971
p_parking_lot_sun_bptwlqlogbilmawz,parking_lot_23,2.742808661,6706,-0.00489977,3436,-0.684245769,0.494494209,1962,3945
o_orchard_sun_akpfwlksvkwmyhhi,orchard_30,2.739316062,6705,-1.960271413,2167,-0.169478694,-0.72958577,894,4362
v_vineyard_sun_buzfpdoneintpehf,vineyard_71,2.736564477,6704,-4.402505614,960,0.683824699,0.188706049,1704,5205
l_lake_natural_sun_bkpnzewrbnyicmhh,lake_natural_39,2.73187627,6703,-2.809012153,1767,0.433005712,0.938505416,2357,4937
b_bayou_sun_aspinzypjwlsifab,bayou_24,2.731003914,6702,-4.792748003,774,1.347621041,-0.660650524,957,6023
s_sandbar_sun_bkrxcwkppuoulxnm,sandbar_10,2.729606396,6701,-5.000899434,673,1.147370765,-2.199994159,186,5764
d_desert_sand_sun_bzhgzoddddzcfvxm,desert_sand_19,2.728930252,6700,-6.670336182,186,1.656130475,0.602311654,2055,6380
m_mountain_sun_bnrnizqujhzxueiu,mountain_87,2.727314071,6699,-4.504855416,916,1.308910646,-1.869703915,264,5977
g_golf_course_sun_bpcghwatvqbjulxy,golf_course_117,2.724942277,6698,-2.360546198,1984,1.612760657,-3.665906243,47,6341
f_field_wild_sun_bpucjsrrdcygvpyd,field_cultivated_33,2.722169084,6697,-2.996045302,1658,0.640284966,-2.915543519,85,5159
g_golf_course_sun_adfuxvuxfxqtxtwz,golf_course_16,2.717751432,6696,-1.389501488,2418,0.96791541,-1.251063771,538,5509
p_pasture_sun_byofzufeigwrchdf,pasture_145,2.716855215,6695,-2.392177038,1965,1.254589824,-0.837186937,801,5906
m_mountain_snowy_sun_bkpxpubpjjfxhzhk,mountain_14,2.714838366,6694,-5.098178962,624,0.89813017,-2.052778604,215,5439
b_beach_sun_bcejdwkvjwhjwlby,beach_8,2.712041827,6693,-3.597447215,1397,1.593333985,-1.732941607,312,6321
b_badlands_sun_beafoifmpvqkmale,badlands_27,2.711489816,6692,-4.510447186,914,0.661614155,-1.191196587,571,5185
h_hayfield_sun_abokeplpazkdxpps,hayfield_1,2.708536826,6691,-2.727439109,1809,0.193055856,-0.773925886,857,4691
a_abbey_sun_axjsrdfxxjgpqavn,abbey_40,2.707929421,6690,-2.946225612,1685,0.439862208,-0.986638792,698,4948
b_boardwalk_sun_bstytyhrwbnguiaw,boardwalk_25,2.704662651,6689,-0.737637801,2756,0.036071753,0.670981967,2106,4552
p_pasture_sun_bxhjfpkxdvqdfkyr,pasture_135,2.702922052,6688,-3.448386891,1477,1.405999698,-0.36631752,1220,6099
g_golf_course_sun_ahopevwsgmxprprz,golf_course_30,2.697972045,6687,-1.279347156,2471,0.397879785,-0.901296185,753,4889
p_pond_sun_bgztzvauuasqkzte,pond_17,2.697199848,6686,-4.455727609,940,1.377427585,0.261398142,1776,6059
p_pasture_sun_bflmbzdudfdpwvyh,pasture_44,2.694816827,6685,-2.853151134,1742,1.168883345,-0.243690704,1326,5794
h_highway_sun_bdsyndreeldwtbjs,highway_65,2.69400293,6684,-0.389478391,3026,-0.103481479,0.08992718,1628,4415
a_athletic_field_outdoor_sun_bmgrdgpjniakndpz,athletic_field_outdoor_7,2.679970491,6683,-3.84032914,1263,0.800465126,-16.33221997,26,5315
i_islet_sun_awpteucwtkbxuhtx,islet_11,2.67881828,6682,-2.564699859,1877,1.362345427,-1.358822992,484,6041
m_mountain_sun_bjjxvywpoltmumfh,mountain_72,2.678577767,6681,-9.022884711,59,0.309014753,0.497012065,1967,4803
r_river_sun_abhqottbstaahjwc,river_2,2.678089113,6680,-4.694288687,818,1.42659653,-0.442073704,1156,6130
m_mountain_sun_bocbhcwggsoeasqe,mountain_91,2.675394335,6679,-2.057831119,2131,1.923069066,0.066294561,1601,6619
w_wheat_field_sun_aqmaypdxmkyfkkxs,wheat_field_30,2.672091789,6678,-4.348326111,993,1.137329195,-4.163650264,45,5752
h_hayfield_sun_audzoekrfjzcmzhv,hayfield_2,2.671800001,6677,-2.716844576,1815,1.223701279,0.110152256,1645,5868
f_fairway_sun_bvdzodhqynuconji,fairway_69,2.670912333,6676,-3.679391443,1344,0.858468199,-1.926802096,250,5391
m_mountain_sun_byuhjpweygtwpwbj,mountain_146,2.670543878,6675,-5.492195493,462,2.040005484,-2.835312438,92,6695
p_pasture_sun_bqpyyijscywxmjgn,pasture_110,2.668554244,6674,-2.842498704,1748,2.128755936,-0.1290554,1426,6748
b_beach_sun_bckulkbcceprdszd,beach_9,2.668494332,6673,-5.506700466,456,2.427721189,-1.583854273,380,6873
g_golf_course_sun_asbqjxocgmlenazd,golf_course_72,2.66789553,6672,-1.969806281,2164,0.64143947,-0.950633872,723,5161
f_field_cultivated_sun_bwhntsxqruccpaed,field_cultivated_17,2.667321795,6671,-3.294371507,1543,0.385240878,-1.57917204,383,4878
i_ice_shelf_sun_bhjurotycrbzmlrr,ice_floe_19,2.66618343,6670,-4.703288571,815,1.792172709,-0.218815677,1354,6512
w_wheat_field_sun_ahusuvgkvssiimvn,wheat_field_16,2.666139698,6669,-2.835021251,1751,0.896174046,-1.190964926,572,5436
m_mountain_sun_bpmntevsknmhatpj,mountain_98,2.662539339,6668,-5.441284997,476,2.431886542,-1.013686679,679,6875
b_badlands_sun_bajrkgygaguuddbv,badlands_8,2.656859973,6667,-4.155879633,1097,0.824023055,-0.220630428,1352,5354
f_fairway_sun_biyyrfmgnlbhwmkc,fairway_29,2.655006003,6666,-0.718300012,2769,0.237365076,-0.154320338,1403,4735
c_canal_urban_sun_bstgjvinfquvaomi,canal_urban_60,2.65166584,6665,-1.498665949,2365,0.275168474,-0.778353612,852,4778
o_ocean_sun_anttrbcjldhkvmky,ocean_8,2.650085166,6664,-3.247648617,1568,1.109190558,-2.568115371,125,5719
b_beach_sun_bfzlfxcmbjfuketa,beach_24,2.649333705,6663,-5.457225013,471,1.940250068,-0.897746107,757,6635
o_orchard_sun_awrtjmbvzzghtajb,orchard_58,2.645873157,6662,-3.764940757,1304,1.188974417,-0.369764664,1219,5821
r_river_sun_aaqmguemgebwhtzk,river_1,2.645701428,6661,-3.622763496,1383,0.271234619,-2.708781194,108,4772
f_field_wild_sun_bwgghpyhapzkghec,field_cultivated_38,2.645673873,6660,-2.217202156,2050,1.015947684,-0.692432802,929,5572
w_wheat_field_sun_asfapqoqjcxrejtt,wheat_field_36,2.642163805,6659,-2.481338431,1917,0.863050831,-1.975456932,237,5395
m_mountain_sun_bwusfxkhbuodebbf,mountain_134,2.640585186,6658,-5.368127064,505,1.759360155,-1.12892028,614,6475
g_golf_course_sun_anfavsrnaneaekkj,golf_course_51,2.637431563,6657,-1.324902344,2450,-0.324033591,0.09966223,1636,4231
w_wheat_field_sun_aoseribftjwgptyn,wheat_field_28,2.630587103,6656,-4.966038273,690,2.37154974,-2.329170729,165,6857
w_wheat_field_sun_axmutszpgzducywf,wheat_field_45,2.629763795,6655,-3.801704567,1281,0.551708789,-1.503953041,420,5073
g_golf_course_sun_awaakfqktqpuagbv,golf_course_82,2.627052743,6654,-5.171992339,591,1.336028104,-0.325088583,1257,6007
s_ski_slope_sun_bkxlvtkggzrtvmdy,ski_slope_14,2.625934884,6653,-3.541202365,1424,1.496228257,-0.899287785,755,6223
f_fairway_sun_bippzygigtnvsdnj,fairway_27,2.62340511,6652,-2.991693542,1662,0.802434558,-0.817704303,814,5318
p_putting_green_sun_bphmpyfremeeacsj,putting_green_14,2.622915164,6651,-3.633638177,1380,0.675075711,-1.717844532,314,5192
g_golf_course_sun_anwjdzxpnbgxnigv,golf_course_57,2.621538728,6650,-1.723817764,2276,1.175550754,-16.10575364,32,5805
f_field_wild_sun_bheofdzsilmnczwt,field_cultivated_25,2.621112375,6649,-3.759384191,1311,1.915529267,-2.711376992,107,6613
b_beach_sun_besvzvoacbbervsp,beach_18,2.620161907,6648,-5.352881734,513,1.898495623,-2.553453377,129,6599
i_ice_shelf_sun_bqenzlnmicreyhip,ice_shelf_22,2.619288611,6647,-7.251872587,115,1.566245287,-1.638314442,351,6295
i_ice_shelf_sun_bmkeidmsbrgldpyu,ice_shelf_21,2.617256726,6646,-6.91793178,145,2.091869055,-1.283106607,523,6721
g_golf_course_sun_ajnqnunnvjgljykf,golf_course_37,2.61696363,6645,-2.201097817,2062,0.875222413,-1.329137469,498,5408
h_highway_sun_bgupqmdmlxvbuggd,highway_91,2.616830597,6644,-0.398602383,3014,0.187596351,0.279219321,1787,4684
f_fairway_sun_bxflanrhnqcdydov,fairway_78,2.616567439,6643,-2.496640226,1908,1.138261539,-0.583733036,1032,5754
m_mountain_sun_bhloeiqejdsculxd,mountain_snowy_68,2.615706662,6642,-3.858043881,1255,1.863981411,0.104687853,1637,6567
f_field_cultivated_sun_bycpswmfqtxxzxck,field_cultivated_19,2.615597923,6641,-3.545535312,1422,1.740087911,-1.619013158,358,6453
t_tree_farm_sun_bvvajepabmhgpjav,tree_farm_11,2.614121128,6640,-2.170322926,2081,0.76591946,0.760071698,2179,5283
m_marsh_sun_amdpdrxqiswmcwes,marsh_11,2.614047525,6639,-5.361189045,510,1.301533269,-2.092417624,205,5963
